player_id,match_id,player_name,total_passes,total_shots,total_dribbles,total_interceptions,total_duels,total_fouls_won,total_ball_receipts,total_miscontrols,total_dispossessions,total_errors,total_pressures,total_fouls_committed,total_50-50s,total_clearances,total_dribbled_past,successful_passes,unsuccessful_passes,successful_dribbles,unsuccessful_dribbles,goal_assists,shot_assists,total_xg,goals_scored,unsuccessful_shots,duels_won,duels_lost,clearances,position_code,position,team,event_count
8221.0,3895202,Jonathan Tah,85,1,0,0,2,0,71,0,1,0,9,2,0,4,1,80,5,0,0,0,True,0.18319073,1,0,0,1,4,4.0,Center Back,Bayer Leverkusen,251
8221.0,3895220,Jonathan Tah,111,1,0,0,1,0,100,0,0,0,8,1,0,5,1,108,3,0,0,0,0,0.08595843,0,1,0,0,5,4.0,Center Back,Bayer Leverkusen,322
8221.0,3895232,Jonathan Tah,35,1,0,0,2,0,29,0,0,0,5,0,0,7,1,33,2,0,0,0,0,0.04810058,0,0,0,0,7,4.0,Center Back,Bayer Leverkusen,113
8221.0,3895244,Jonathan Tah,57,0,0,0,3,0,41,0,0,0,4,0,0,3,0,51,6,0,0,0,0,0.0,0,0,0,1,3,4.0,Center Back,Bayer Leverkusen,150
8221.0,3895250,Jonathan Tah,66,0,0,0,1,0,56,0,0,0,12,4,0,0,0,66,0,0,0,0,0,0.0,0,0,0,0,0,4.0,Center Back,Bayer Leverkusen,202
8221.0,3895258,Jonathan Tah,120,0,0,0,2,0,109,0,0,0,6,1,1,1,0,116,4,0,0,0,0,0.0,0,0,0,0,1,4.0,Center Back,Bayer Leverkusen,350
8221.0,3895266,Jonathan Tah,91,2,0,0,1,1,79,0,0,0,3,0,0,1,0,88,3,0,0,0,0,0.055042668999999995,0,1,0,0,1,4.0,Center Back,Bayer Leverkusen,251
8221.0,3895275,Jonathan Tah,92,2,0,0,2,0,83,0,0,0,9,0,0,5,0,89,3,0,0,0,0,0.146985222,0,1,0,0,5,4.0,Center Back,Bayer Leverkusen,274
8221.0,3895286,Jonathan Tah,93,2,0,0,0,0,73,0,1,1,8,1,0,1,0,90,3,0,0,True,0,0.09192916000000001,0,2,0,0,1,4.0,Center Back,Bayer Leverkusen,257
8221.0,3895292,Jonathan Tah,93,1,0,0,4,0,86,0,0,0,10,4,0,5,0,86,7,0,0,0,True,0.066974714,0,0,0,1,5,4.0,Center Back,Bayer Leverkusen,290
8221.0,3895302,Jonathan Tah,74,3,0,0,0,0,65,0,0,0,10,1,0,3,0,72,2,0,0,0,0,0.19236262999999998,0,1,0,0,3,4.0,Center Back,Bayer Leverkusen,225
8221.0,3895309,Jonathan Tah,57,0,0,0,2,1,46,1,0,0,6,1,0,4,0,53,4,0,0,0,0,0.0,0,0,1,0,4,4.0,Center Back,Bayer Leverkusen,168
8221.0,3895320,Jonathan Tah,20,0,0,0,1,0,12,0,0,0,5,1,0,1,0,19,1,0,0,0,0,0.0,0,0,0,0,1,4.0,Center Back,Bayer Leverkusen,51
8221.0,3895333,Jonathan Tah,4,0,0,0,0,0,2,0,0,0,1,0,0,5,0,4,0,0,0,0,0,0.0,0,0,0,0,5,4.0,Center Back,Bayer Leverkusen,17
8221.0,3895340,Jonathan Tah,73,1,0,0,3,0,61,0,2,0,1,1,0,6,0,69,4,0,0,0,0,0.025919521,0,1,1,1,6,4.0,Center Back,Bayer Leverkusen,222
8221.0,3895348,Jonathan Tah,85,1,1,0,1,0,74,1,0,0,8,1,0,0,0,81,4,1,0,0,0,0.05129539,0,0,0,0,0,4.0,Center Back,Bayer Leverkusen,256
8222.0,3895052,Kevin Kampl,27,0,0,0,1,0,26,0,1,0,5,0,0,0,0,25,2,0,0,0,2,0.0,0,0,1,0,0,9.0,Right Defensive Midfield,RB Leipzig,85
8222.0,3895202,Kevin Kampl,6,0,0,0,0,1,2,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0.0,0,0,0,0,0,9.0,Right Defensive Midfield,RB Leipzig,17
8226.0,3895167,Dan-Axel Zagadou,77,1,1,0,2,0,73,0,0,0,9,1,0,4,1,72,5,0,1,0,True,0.07588608,0,0,1,0,4,4.0,Center Back,VfB Stuttgart,240
8227.0,3895180,Mario Götze,29,0,0,0,3,0,27,1,1,0,26,2,1,1,2,20,9,0,0,0,0,0.0,0,0,0,2,1,11.0,Left Defensive Midfield,Eintracht Frankfurt,124
8227.0,3895333,Mario Götze,81,2,0,0,3,0,69,3,0,0,15,1,0,0,2,71,10,0,0,0,2,0.095075496,0,2,2,0,0,9.0,Right Defensive Midfield,Eintracht Frankfurt,243
8228.0,3895275,Maximilian Philipp,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0,0,0,0,0,1,17.0,Right Wing,Freiburg,10
8230.0,3895250,Josuha Guilavogui,24,0,0,0,1,0,17,0,0,0,3,0,0,2,0,22,2,0,0,0,0,0.0,0,0,1,0,2,4.0,Center Back,FSV Mainz 05,71
8231.0,3895113,Yannick Gerhardt,26,2,0,0,0,1,33,1,1,0,33,3,0,0,0,20,6,0,0,0,True,0.07783462,0,2,0,0,0,13.0,Right Center Midfield,Wolfsburg,127
8231.0,3895266,Yannick Gerhardt,30,0,1,0,2,0,30,0,0,0,21,1,1,1,1,23,7,0,1,0,0,0.0,0,0,2,0,1,9.0,Right Defensive Midfield,Wolfsburg,117
8235.0,3895113,Maximilian Arnold,65,1,0,0,2,2,45,0,1,0,21,3,1,1,1,56,9,0,0,0,True,0.00993443,0,1,1,1,1,10.0,Center Defensive Midfield,Wolfsburg,201
8235.0,3895266,Maximilian Arnold,31,0,0,0,1,2,26,1,0,0,14,0,0,2,2,29,2,0,0,0,True,0.0,0,0,0,0,2,11.0,Left Defensive Midfield,Wolfsburg,112
8238.0,3895320,Mahmoud Dahoud,10,0,1,0,2,0,13,0,1,0,10,0,0,0,0,8,2,0,1,0,0,0.0,0,0,1,1,0,11.0,Left Defensive Midfield,VfB Stuttgart,47
8239.0,3895139,Robin Knoche,39,0,0,0,4,0,33,0,0,0,6,1,0,1,1,34,5,0,0,0,0,0.0,0,0,0,1,1,4.0,Center Back,Union Berlin,124
8240.0,3895266,Koen Casteels,42,0,0,0,0,0,18,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Wolfsburg,111
8241.0,3895340,Felix Passlack,14,0,0,0,1,0,8,0,0,0,4,1,0,0,0,9,5,0,0,0,0,0.0,0,0,1,0,0,2.0,Right Back,Bochum,36
8245.0,3895194,Felix Uduokhai,33,0,0,0,1,0,24,2,0,0,11,0,0,10,0,30,3,0,0,0,0,0.0,0,0,1,0,10,5.0,Left Center Back,Augsburg,105
8245.0,3895348,Felix Uduokhai,40,0,0,0,3,0,36,0,0,0,8,1,0,5,0,34,6,0,0,0,0,0.0,0,0,1,1,5,5.0,Left Center Back,Augsburg,139
8309.0,3895121,Michael Gregoritsch,2,3,0,0,0,0,12,1,0,0,4,0,1,0,0,1,1,0,0,0,0,0.200481045,0,3,0,0,0,23.0,Center Forward,Freiburg,26
8309.0,3895275,Michael Gregoritsch,4,0,0,0,4,0,17,1,0,0,4,0,0,2,0,2,2,0,0,0,0,0.0,0,0,1,0,2,23.0,Center Forward,Freiburg,35
8318.0,3895194,Jeffrey Gouweleeuw,24,0,0,0,4,0,17,0,0,0,14,2,0,4,0,20,4,0,0,0,0,0.0,0,0,2,1,4,3.0,Right Center Back,Augsburg,96
8318.0,3895348,Jeffrey Gouweleeuw,54,0,1,0,1,0,46,0,0,0,8,0,0,5,1,47,7,0,1,0,2,0.0,0,0,1,0,5,3.0,Right Center Back,Augsburg,163
8352.0,3895107,Julian Chabot,55,2,0,0,2,1,45,1,0,0,6,0,1,6,0,52,3,0,0,0,0,0.23884054,0,2,1,0,6,5.0,Left Center Back,FC Köln,168
8352.0,3895258,Julian Chabot,28,0,0,0,1,1,15,1,0,0,6,0,0,6,0,21,7,0,0,0,0,0.0,0,0,1,0,6,5.0,Left Center Back,FC Köln,88
8361.0,3895121,Ritsu Doan,20,0,4,0,5,1,30,2,2,0,13,1,1,2,1,12,8,3,1,0,True,0.0,0,0,2,1,2,12.0,Right Midfield,Freiburg,109
8361.0,3895275,Ritsu Doan,17,1,1,0,4,1,23,0,5,0,8,0,0,3,0,13,4,1,0,0,0,0.076960765,1,0,2,0,3,7.0,Right Wing Back,Freiburg,91
8375.0,3895139,Sheraldo Becker,33,0,0,0,2,1,43,0,1,0,11,1,0,0,0,27,6,0,0,0,True,0.0,0,0,0,0,0,21.0,Left Wing,Union Berlin,122
8391.0,3895286,Dennis Geiger,5,0,0,0,0,1,6,1,0,0,7,1,1,0,0,4,1,0,0,0,True,0.0,0,0,0,0,0,13.0,Right Center Midfield,Hoffenheim,31
8393.0,3895134,Oliver Baumann,42,0,0,0,0,1,27,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Hoffenheim,105
8393.0,3895286,Oliver Baumann,50,0,0,0,0,1,31,0,0,0,0,0,0,0,0,38,12,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Hoffenheim,145
8397.0,3895134,Kevin Vogt,84,0,0,0,0,1,74,0,0,0,8,0,0,6,1,76,8,0,0,0,0,0.0,0,0,0,0,6,4.0,Center Back,Hoffenheim,243
8397.0,3895292,Kevin Vogt,43,0,0,0,0,1,35,0,0,0,4,1,0,4,1,40,3,0,0,0,0,0.0,0,0,0,0,4,4.0,Center Back,Union Berlin,130
8400.0,3895074,Serge Gnabry,30,4,1,0,3,0,44,1,1,0,24,0,0,1,3,23,7,0,1,0,0,0.496187265,0,3,2,0,1,21.0,Left Wing,Bayern Munich,141
8401.0,3895121,Maximilian Eggestein,14,0,1,0,2,0,14,1,1,0,17,1,1,0,1,10,4,0,1,0,0,0.0,0,0,0,1,0,13.0,Right Center Midfield,Freiburg,74
8403.0,3895052,Nadiem Amiri,5,0,0,0,0,0,5,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0.0,0,0,0,0,0,24.0,Left Center Forward,Bayer Leverkusen,15
8403.0,3895074,Nadiem Amiri,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,16.0,Left Midfield,Bayer Leverkusen,5
8403.0,3895095,Nadiem Amiri,1,0,1,0,0,2,2,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,15
8403.0,3895113,Nadiem Amiri,3,0,0,0,0,1,8,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0.0,0,0,0,0,0,20.0,Left Attacking Midfield,Bayer Leverkusen,21
8403.0,3895153,Nadiem Amiri,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0.07680104,0,1,0,0,0,20.0,Left Attacking Midfield,Bayer Leverkusen,8
8403.0,3895180,Nadiem Amiri,4,0,1,0,0,0,5,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0.0,0,0,0,0,0,20.0,Left Attacking Midfield,Bayer Leverkusen,16
8403.0,3895182,Nadiem Amiri,4,0,1,0,0,0,6,0,1,0,1,0,0,0,0,3,1,0,1,0,0,0.0,0,0,0,0,0,20.0,Left Attacking Midfield,Bayer Leverkusen,19
8403.0,3895210,Nadiem Amiri,80,2,0,0,1,1,80,0,1,0,9,1,1,1,0,78,2,0,0,0,True,0.035945968,0,0,1,0,1,11.0,Left Defensive Midfield,Bayer Leverkusen,253
8403.0,3895250,Nadiem Amiri,57,1,2,0,0,1,43,1,1,0,20,2,1,0,0,45,12,2,0,0,2,0.04142683,0,1,0,0,0,11.0,Left Defensive Midfield,FSV Mainz 05,192
8406.0,3895107,Florian Kainz,31,0,2,0,2,1,39,1,1,0,27,1,0,2,1,24,7,2,0,0,True,0.0,0,0,1,1,2,15.0,Left Center Midfield,FC Köln,139
8506.0,3895074,Konrad Laimer,61,2,0,0,6,0,48,1,1,0,32,0,2,1,3,56,5,0,0,0,True,0.136887546,0,1,4,2,1,2.0,Right Back,Bayern Munich,221
8507.0,3895202,Lukas Klostermann,40,0,0,0,5,0,32,0,0,0,7,0,0,4,0,39,1,0,0,0,0,0.0,0,0,0,1,4,3.0,Right Center Back,RB Leipzig,134
8509.0,3895052,Willi Orban,93,0,0,0,4,1,84,1,0,0,9,4,0,3,1,84,9,0,0,0,0,0.0,0,0,2,0,3,5.0,Left Center Back,RB Leipzig,278
8518.0,3895158,Marcel Sabitzer,23,0,0,0,3,2,23,0,0,0,14,1,2,6,1,16,7,0,0,0,0,0.0,0,0,1,0,6,11.0,Left Defensive Midfield,Borussia Dortmund,100
8518.0,3895309,Marcel Sabitzer,33,2,0,0,3,0,35,2,1,0,15,0,0,0,0,27,6,0,0,True,0,0.117821273,0,1,0,1,0,13.0,Right Center Midfield,Borussia Dortmund,118
8519.0,3895074,Dayotchanculle Upamecano,79,1,0,0,2,0,65,0,0,0,17,0,1,2,4,73,6,0,0,0,0,0.0514962,0,1,2,0,2,3.0,Right Center Back,Bayern Munich,252
8519.0,3895232,Dayotchanculle Upamecano,67,0,0,0,3,0,62,0,0,0,8,1,0,1,0,57,10,0,0,0,0,0.0,0,0,2,0,1,3.0,Right Center Back,Bayern Munich,210
8538.0,3895167,Waldemar Anton,86,1,1,0,4,1,74,3,1,0,6,0,0,3,2,77,9,0,1,0,True,0.01512756,0,1,1,0,3,3.0,Right Center Back,VfB Stuttgart,274
8538.0,3895320,Waldemar Anton,60,0,0,0,2,0,51,0,0,0,13,0,0,4,0,50,10,0,0,0,True,0.0,0,0,1,1,4,3.0,Right Center Back,VfB Stuttgart,183
8546.0,3895158,Niclas Füllkrug,29,2,0,0,5,3,55,4,1,0,7,4,0,4,0,19,10,0,0,True,0,0.29512831,0,2,0,0,4,23.0,Center Forward,Borussia Dortmund,144
8546.0,3895309,Niclas Füllkrug,18,1,0,0,7,1,39,1,0,0,33,3,1,0,1,15,3,0,0,0,True,0.16429694,1,0,0,0,0,23.0,Center Forward,Borussia Dortmund,115
8559.0,3895095,Stefan Bell,54,1,1,0,1,1,49,1,0,0,6,3,0,3,1,48,6,1,0,0,0,0.054707997,0,1,0,0,3,4.0,Center Back,FSV Mainz 05,167
8570.0,3895153,Niklas Stark,6,0,0,0,1,0,5,0,0,0,6,0,0,0,1,5,1,0,0,0,0,0.0,0,0,0,1,0,4.0,Center Back,Werder Bremen,26
8576.0,3895153,Mitchell Weiser,51,0,2,0,2,1,50,1,1,0,22,1,1,0,2,42,9,0,2,0,0,0.0,0,0,1,0,0,7.0,Right Wing Back,Werder Bremen,175
8576.0,3895302,Mitchell Weiser,33,1,2,0,2,0,36,4,2,0,13,0,0,0,0,26,7,2,0,0,0,0.3757361,0,0,1,1,0,7.0,Right Wing Back,Werder Bremen,128
8606.0,3895067,Emir Karic,27,0,0,0,3,0,22,0,0,0,12,0,0,3,2,18,9,0,0,0,0,0.0,0,0,1,2,3,8.0,Left Wing Back,Darmstadt 98,91
8606.0,3895220,Emir Karic,62,2,4,0,2,1,54,1,0,0,11,0,0,3,0,54,8,4,0,0,2,0.135688124,0,0,2,0,3,6.0,Left Back,Darmstadt 98,204
8623.0,3895107,Dejan Ljubicic,38,1,0,0,1,0,35,1,0,0,29,0,0,3,0,29,9,0,0,0,True,0.005871595,0,1,0,1,3,19.0,Center Attacking Midfield,FC Köln,136
8623.0,3895258,Dejan Ljubicic,23,1,0,0,0,0,20,0,0,0,35,2,2,1,1,17,6,0,0,0,0,0.19827367,0,1,0,0,1,11.0,Left Defensive Midfield,FC Köln,112
8667.0,3895052,Lukáš Hrádecký,26,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,67
8667.0,3895060,Lukáš Hrádecký,32,0,0,0,0,0,21,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,93
8667.0,3895067,Lukáš Hrádecký,21,0,0,0,0,0,9,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,57
8667.0,3895074,Lukáš Hrádecký,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,73
8667.0,3895086,Lukáš Hrádecký,27,0,0,0,0,0,19,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,70
8667.0,3895095,Lukáš Hrádecký,28,0,0,0,0,0,13,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,73
8667.0,3895107,Lukáš Hrádecký,29,0,0,0,0,0,16,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,68
8667.0,3895113,Lukáš Hrádecký,41,0,0,0,0,0,24,0,0,0,0,0,0,0,0,32,9,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,122
8667.0,3895121,Lukáš Hrádecký,22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,60
8667.0,3895134,Lukáš Hrádecký,25,0,0,0,0,0,10,0,0,1,0,0,0,0,0,19,6,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,65
8667.0,3895139,Lukáš Hrádecký,25,0,0,0,0,0,15,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,64
8667.0,3895153,Lukáš Hrádecký,29,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,71
8667.0,3895158,Lukáš Hrádecký,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,48
8667.0,3895167,Lukáš Hrádecký,28,0,0,0,0,1,10,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,84
8667.0,3895180,Lukáš Hrádecký,35,0,0,0,0,0,28,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,97
8667.0,3895182,Lukáš Hrádecký,30,0,0,0,0,0,17,0,0,0,0,0,0,1,0,23,7,0,0,0,0,0.0,0,0,0,0,1,1.0,Goalkeeper,Bayer Leverkusen,75
8667.0,3895194,Lukáš Hrádecký,22,0,0,0,0,0,13,1,0,0,1,0,0,0,1,22,0,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,57
8667.0,3895202,Lukáš Hrádecký,18,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,52
8667.0,3895220,Lukáš Hrádecký,40,0,0,0,0,0,22,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,93
8667.0,3895232,Lukáš Hrádecký,32,0,0,0,0,0,14,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,77
8667.0,3895244,Lukáš Hrádecký,44,0,0,0,0,0,28,1,0,0,0,0,0,0,0,26,18,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,111
8667.0,3895250,Lukáš Hrádecký,29,0,0,0,0,0,9,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,72
8667.0,3895258,Lukáš Hrádecký,19,0,0,0,0,0,10,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,49
8667.0,3895266,Lukáš Hrádecký,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,27
8667.0,3895275,Lukáš Hrádecký,27,0,0,0,0,0,10,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,60
8667.0,3895286,Lukáš Hrádecký,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,37
8667.0,3895292,Lukáš Hrádecký,25,0,0,0,0,0,14,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,69
8667.0,3895302,Lukáš Hrádecký,24,0,0,0,0,0,16,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,71
8667.0,3895309,Lukáš Hrádecký,22,0,0,0,0,0,16,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,68
8667.0,3895320,Lukáš Hrádecký,24,0,0,0,0,0,14,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,67
8667.0,3895333,Lukáš Hrádecký,34,0,0,0,0,0,16,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,94
8667.0,3895340,Lukáš Hrádecký,31,0,0,0,0,0,14,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,77
8667.0,3895348,Lukáš Hrádecký,23,0,0,0,0,0,15,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0.0,0,0,0,0,0,1.0,Goalkeeper,Bayer Leverkusen,70
8676.0,3895095,Danny Vieira da Costa,35,0,0,0,2,0,38,1,1,0,16,0,0,0,0,24,11,0,0,0,True,0.0,0,0,0,0,0,7.0,Right Wing Back,FSV Mainz 05,125
8769.0,3895052,Xaver Schlager,41,1,1,0,2,0,38,1,0,0,21,2,0,1,0,34,7,1,0,0,0,0.021753032,0,1,2,0,1,11.0,Left Defensive Midfield,RB Leipzig,154
8769.0,3895202,Xaver Schlager,34,0,0,0,4,1,27,1,2,0,24,3,1,0,0,32,2,0,0,True,0,0.0,0,0,3,0,0,11.0,Left Defensive Midfield,RB Leipzig,142
8779.0,3895210,Stefan Lainer,4,0,0,0,1,0,4,0,0,0,8,0,0,0,2,4,0,0,0,0,0,0.0,0,0,0,1,0,7.0,Right Wing Back,Borussia Mönchengladbach,24
8784.0,3895153,Romano Schmid,53,0,1,0,3,0,56,1,7,1,18,2,1,0,0,37,16,1,0,0,0,0.0,0,0,2,1,0,15.0,Left Center Midfield,Werder Bremen,209
8784.0,3895302,Romano Schmid,52,1,3,0,5,3,61,1,2,0,27,1,0,2,1,41,11,1,2,0,2,0.03447609,0,1,3,1,2,15.0,Left Center Midfield,Werder Bremen,215
8804.0,3895052,Jonas Hofmann,40,1,0,0,6,0,47,1,1,0,22,0,0,1,1,32,8,0,0,True,3,0.03869969,0,1,4,1,1,17.0,Right Wing,Bayer Leverkusen,152
8804.0,3895060,Jonas Hofmann,68,5,1,0,1,0,76,0,2,0,9,0,0,0,0,60,8,0,1,True,2,0.580017579,0,2,0,1,0,17.0,Right Wing,Bayer Leverkusen,232
8804.0,3895067,Jonas Hofmann,66,4,1,0,0,0,73,1,1,0,12,0,0,0,0,56,10,1,0,0,4,0.57159273,1,1,0,0,0,17.0,Right Wing,Bayer Leverkusen,221
8804.0,3895074,Jonas Hofmann,65,0,4,0,2,3,67,1,1,0,17,2,0,1,2,54,11,1,3,0,True,0.0,0,0,1,0,1,17.0,Right Wing,Bayer Leverkusen,233
8804.0,3895086,Jonas Hofmann,72,4,0,0,1,1,74,5,0,0,16,0,0,0,0,60,12,0,0,0,True,0.601333106,1,2,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,212
8804.0,3895095,Jonas Hofmann,44,2,0,0,0,0,49,1,0,0,20,0,0,0,1,35,9,0,0,0,0,0.13575651,1,1,0,0,0,20.0,Left Attacking Midfield,Bayer Leverkusen,152
8804.0,3895107,Jonas Hofmann,55,3,1,0,0,0,55,1,0,0,31,0,0,0,0,48,7,1,0,True,6,0.270772963,1,1,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,189
8804.0,3895113,Jonas Hofmann,68,0,1,0,0,2,75,2,0,0,18,1,1,0,0,58,10,0,1,0,True,0.0,0,0,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,231
8804.0,3895121,Jonas Hofmann,63,2,3,0,0,2,58,1,1,0,14,2,0,1,1,48,15,1,2,0,3,0.195814496,0,1,0,0,1,18.0,Right Attacking Midfield,Bayer Leverkusen,209
8804.0,3895134,Jonas Hofmann,48,2,0,0,0,0,48,2,0,0,22,1,0,1,1,39,9,0,0,True,0,0.12158527,0,2,0,0,1,18.0,Right Attacking Midfield,Bayer Leverkusen,157
8804.0,3895139,Jonas Hofmann,64,1,0,0,0,0,61,0,1,0,18,2,0,0,0,52,12,0,0,True,2,0.02942759,0,1,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,194
8804.0,3895153,Jonas Hofmann,75,2,2,0,4,0,83,2,2,0,43,0,0,0,2,62,13,2,0,0,True,0.10090302000000001,0,1,2,1,0,18.0,Right Attacking Midfield,Bayer Leverkusen,286
8804.0,3895158,Jonas Hofmann,40,2,0,0,0,0,45,1,0,0,14,1,1,0,0,24,16,0,0,0,4,0.066681136,0,2,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,140
8804.0,3895167,Jonas Hofmann,15,1,0,0,1,0,17,0,1,0,3,0,0,1,0,12,3,0,0,0,0,0.015310748,0,1,0,0,1,21.0,Left Wing,Bayer Leverkusen,58
8804.0,3895180,Jonas Hofmann,70,0,1,0,1,0,72,0,0,0,32,0,1,0,1,56,14,0,1,0,0,0.0,0,0,1,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,238
8804.0,3895182,Jonas Hofmann,40,2,2,0,2,2,51,0,1,0,14,0,0,0,0,34,6,1,1,0,2,0.134278503,0,1,1,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,149
8804.0,3895194,Jonas Hofmann,94,2,1,0,0,0,95,3,2,0,16,1,1,0,1,79,15,1,0,0,5,0.15788673,0,1,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,304
8804.0,3895202,Jonas Hofmann,58,1,0,0,0,1,51,0,1,0,15,0,0,0,2,43,15,0,0,True,3,0.02334218,0,1,0,0,0,18.0,Right Attacking Midfield,Bayer Leverkusen,181
8804.0,3895210,Jonas Hofmann,84,5,2,0,1,0,85,0,3,0,28,1,0,0,1,70,14,1,1,0,3,0.334079621,0,2,1,0,0,17.0,Right Wing,Bayer Leverkusen,293
8804.0,3895220,Jonas Hofmann,13,0,0,0,0,0,14,0,1,0,5,0,0,0,0,13,0,0,0,0,0,0.0,0,0,0,0,0,19.0,Center Attacking Midfield,Bayer Leverkusen,47
8804.0,3895232,Jonas Hofmann,8,0,0,0,0,0,7,0,0,0,6,0,0,1,1,7,1,0,0,0,0,0.0,0,0,0,0,1,20.0,Left Attacking Midfield,Bayer Leverkusen,28
